date;value;year;month;day;week;startDate;endDate;weekOrder
2020-06-01 00:00:00;3.94;2020;6;1;182;-;-;2
2020-06-02 00:00:00;0.53;2020;6;2;182;-;-;2
2020-06-03 00:00:00;0.24;2020;6;3;182;-;-;2
2020-06-04 00:00:00;0.11;2020;6;4;182;-;-;2
2020-06-05 00:00:00;0.29;2020;6;5;183;2020 6 5;2020 6 11;3
2020-06-06 00:00:00;0.33;2020;6;6;183;-;-;3
2020-06-07 00:00:00;0.34;2020;6;7;183;-;-;3
2020-06-08 00:00:00;0.33;2020;6;8;183;-;-;3
2020-06-09 00:00:00;0.38;2020;6;9;183;-;-;3
2020-06-10 00:00:00;0.13;2020;6;10;183;-;-;3
2020-06-11 00:00:00;0.58;2020;6;11;183;-;-;3
2020-06-12 00:00:00;0.14;2020;6;12;184;2020 6 12;2020 6 18;4
2020-06-13 00:00:00;0.13;2020;6;13;184;-;-;4
2020-06-14 00:00:00;0.41;2020;6;14;184;-;-;4
2020-06-15 00:00:00;0.25;2020;6;15;184;-;-;4
2020-06-16 00:00:00;0.1;2020;6;16;184;-;-;4
2020-06-17 00:00:00;0.23;2020;6;17;184;-;-;4
2020-06-18 00:00:00;0.29;2020;6;18;184;-;-;4
2020-06-19 00:00:00;0.34;2020;6;19;185;2020 6 19;2020 6 25;1
2020-06-20 00:00:00;0.3;2020;6;20;185;-;-;1
2020-06-21 00:00:00;0.24;2020;6;21;185;-;-;1
2020-06-22 00:00:00;0.23;2020;6;22;185;-;-;1
2020-06-23 00:00:00;1.09;2020;6;23;185;-;-;1
2020-06-24 00:00:00;0.45;2020;6;24;185;-;-;1
2020-06-25 00:00:00;0.36;2020;6;25;185;-;-;1
2020-06-26 00:00:00;0.27;2020;6;26;186;2020 6 26;2020 7 1;2
2020-06-27 00:00:00;0.45;2020;6;27;186;-;-;2
2020-06-28 00:00:00;0.16;2020;6;28;186;-;-;2
2020-06-29 00:00:00;0.18;2020;6;29;186;-;-;2
2020-06-30 00:00:00;0.67;2020;6;30;186;-;-;2
2020-6-31 00:00:00;0.4;2020;6;31;186;-;-;2
2020-07-01 00:00:00;0.14;2020;7;1;186;-;-;2
2020-07-02 00:00:00;0.19;2020;7;2;187;2020 7 2;2020 7 8;3
2020-07-03 00:00:00;0.39;2020;7;3;187;-;-;3
2020-07-04 00:00:00;0.57;2020;7;4;187;-;-;3
2020-07-05 00:00:00;0.39;2020;7;5;187;-;-;3
2020-07-06 00:00:00;0.23;2020;7;6;187;-;-;3
2020-07-07 00:00:00;0.08;2020;7;7;187;-;-;3
2020-07-08 00:00:00;0.31;2020;7;8;187;-;-;3
2020-07-09 00:00:00;0.31;2020;7;9;188;2020 7 9;2020 7 15;4
2020-07-10 00:00:00;1.02;2020;7;10;188;-;-;4
2020-07-11 00:00:00;0.07;2020;7;11;188;-;-;4
2020-07-12 00:00:00;0.07;2020;7;12;188;-;-;4
2020-07-13 00:00:00;0.16;2020;7;13;188;-;-;4
2020-07-14 00:00:00;0.15;2020;7;14;188;-;-;4
2020-07-15 00:00:00;0.15;2020;7;15;188;-;-;4
2020-07-16 00:00:00;0.14;2020;7;16;189;2020 7 16;2020 7 22;1
2020-07-17 00:00:00;0.08;2020;7;17;189;-;-;1
2020-07-18 00:00:00;0.55;2020;7;18;189;-;-;1
2020-07-19 00:00:00;0.33;2020;7;19;189;-;-;1
2020-07-20 00:00:00;0.17;2020;7;20;189;-;-;1
2020-07-21 00:00:00;0.3;2020;7;21;189;-;-;1
2020-07-22 00:00:00;0.46;2020;7;22;189;-;-;1
2020-07-23 00:00:00;0.5;2020;7;23;190;2020 7 23;2020 7 29;2
2020-07-24 00:00:00;0.26;2020;7;24;190;-;-;2
2020-07-25 00:00:00;0.23;2020;7;25;190;-;-;2
2020-07-26 00:00:00;0.67;2020;7;26;190;-;-;2
2020-07-27 00:00:00;0.87;2020;7;27;190;-;-;2
2020-07-28 00:00:00;0.11;2020;7;28;190;-;-;2
2020-07-29 00:00:00;0.44;2020;7;29;190;-;-;2
2020-07-30 00:00:00;0.28;2020;7;30;191;2020 7 30;2020 8 5;3
2020-07-31 00:00:00;0.67;2020;7;31;191;-;-;3
2020-08-01 00:00:00;1.06;2020;8;1;191;-;-;3
2020-08-02 00:00:00;0.26;2020;8;2;191;-;-;3
2020-08-03 00:00:00;0.46;2020;8;3;191;-;-;3
2020-08-04 00:00:00;0.15;2020;8;4;191;-;-;3
2020-08-05 00:00:00;0.15;2020;8;5;191;-;-;3
2020-08-06 00:00:00;0.22;2020;8;6;192;2020 8 6;2020 8 12;4
2020-08-07 00:00:00;0.81;2020;8;7;192;-;-;4
2020-08-08 00:00:00;0.28;2020;8;8;192;-;-;4
2020-08-09 00:00:00;0.09;2020;8;9;192;-;-;4
2020-08-10 00:00:00;0.12;2020;8;10;192;-;-;4
2020-08-11 00:00:00;0.53;2020;8;11;192;-;-;4
2020-08-12 00:00:00;0.44;2020;8;12;192;-;-;4
2020-08-13 00:00:00;0.16;2020;8;13;193;2020 8 13;2020 8 19;1
2020-08-14 00:00:00;0.23;2020;8;14;193;-;-;1
2020-08-15 00:00:00;0.61;2020;8;15;193;-;-;1
2020-08-16 00:00:00;0.14;2020;8;16;193;-;-;1
2020-08-17 00:00:00;1.12;2020;8;17;193;-;-;1
2020-08-18 00:00:00;0.76;2020;8;18;193;-;-;1
2020-08-19 00:00:00;0.4;2020;8;19;193;-;-;1
2020-08-20 00:00:00;0.13;2020;8;20;194;2020 8 20;2020 8 26;2
2020-08-21 00:00:00;0.15;2020;8;21;194;-;-;2
2020-08-22 00:00:00;0.14;2020;8;22;194;-;-;2
2020-08-23 00:00:00;0.13;2020;8;23;194;-;-;2
2020-08-24 00:00:00;0.16;2020;8;24;194;-;-;2
2020-08-25 00:00:00;1.06;2020;8;25;194;-;-;2
2020-08-26 00:00:00;0.26;2020;8;26;194;-;-;2
2020-08-27 00:00:00;0.46;2020;8;27;195;2020 8 27;2020 9 2;3
2020-08-28 00:00:00;0.15;2020;8;28;195;-;-;3
2020-08-29 00:00:00;0.15;2020;8;29;195;-;-;3
2020-08-30 00:00:00;0.22;2020;8;30;195;-;-;3
2020-08-31 00:00:00;0.81;2020;8;31;195;-;-;3
2020-09-01 00:00:00;0.85;2020;9;1;195;-;-;3
2020-09-02 00:00:00;0.47;2020;9;2;195;-;-;3
2020-09-03 00:00:00;2.84;2020;9;3;196;2020 9 3;2020 9 9;4
2020-09-04 00:00:00;2.14;2020;9;4;196;-;-;4
2020-09-05 00:00:00;0.1;2020;9;5;196;-;-;4
2020-09-06 00:00:00;0.13;2020;9;6;196;-;-;4
2020-09-07 00:00:00;0.29;2020;9;7;196;-;-;4
2020-09-08 00:00:00;0.28;2020;9;8;196;-;-;4
2020-09-09 00:00:00;0.29;2020;9;9;196;-;-;4
2020-09-10 00:00:00;0.38;2020;9;10;197;2020 9 10;2020 9 16;1
2020-09-11 00:00:00;0.26;2020;9;11;197;-;-;1
2020-09-12 00:00:00;0.24;2020;9;12;197;-;-;1
2020-09-13 00:00:00;0.83;2020;9;13;197;-;-;1
2020-09-14 00:00:00;1.31;2020;9;14;197;-;-;1
2020-09-15 00:00:00;0.77;2020;9;15;197;-;-;1
2020-09-16 00:00:00;0.46;2020;9;16;197;-;-;1
2020-09-17 00:00:00;1.43;2020;9;17;198;2020 9 17;2020 9 23;2
2020-09-18 00:00:00;0.61;2020;9;18;198;-;-;2
2020-09-19 00:00:00;0.73;2020;9;19;198;-;-;2
2020-09-20 00:00:00;0.62;2020;9;20;198;-;-;2
2020-09-21 00:00:00;1.12;2020;9;21;198;-;-;2
2020-09-22 00:00:00;1.16;2020;9;22;198;-;-;2
2020-09-23 00:00:00;0.98;2020;9;23;198;-;-;2
2020-09-24 00:00:00;0.41;2020;9;24;199;2020 9 24;2020 9 30;3
2020-09-25 00:00:00;0.2;2020;9;25;199;-;-;3
2020-09-26 00:00:00;0.26;2020;9;26;199;-;-;3
2020-09-27 00:00:00;0.14;2020;9;27;199;-;-;3
2020-09-28 00:00:00;0.65;2020;9;28;199;-;-;3
2020-09-29 00:00:00;2.75;2020;9;29;199;-;-;3
2020-09-30 00:00:00;2.51;2020;9;30;199;-;-;3
2020-9-31 00:00:00;2.51;2020;9;31;200;2020 9 31;2020 10 6;4
2020-10-01 00:00:00;2.51;2020;10;1;200;-;-;4
2020-10-02 00:00:00;2.26;2020;10;2;200;-;-;4
2020-10-03 00:00:00;1.08;2020;10;3;200;-;-;4
2020-10-04 00:00:00;0.55;2020;10;4;200;-;-;4
2020-10-05 00:00:00;1.35;2020;10;5;200;-;-;4
2020-10-06 00:00:00;1.68;2020;10;6;200;-;-;4
2020-10-07 00:00:00;0.7;2020;10;7;201;2020 10 7;2020 10 13;1
2020-10-08 00:00:00;0.99;2020;10;8;201;-;-;1
2020-10-09 00:00:00;0.83;2020;10;9;201;-;-;1
2020-10-10 00:00:00;0.36;2020;10;10;201;-;-;1
2020-10-11 00:00:00;0.22;2020;10;11;201;-;-;1
2020-10-12 00:00:00;0.31;2020;10;12;201;-;-;1
2020-10-13 00:00:00;0.14;2020;10;13;201;-;-;1
2020-10-14 00:00:00;0.35;2020;10;14;202;2020 10 14;2020 10 20;2
2020-10-15 00:00:00;1.04;2020;10;15;202;-;-;2
2020-10-16 00:00:00;1.67;2020;10;16;202;-;-;2
2020-10-17 00:00:00;1.83;2020;10;17;202;-;-;2
2020-10-18 00:00:00;2.52;2020;10;18;202;-;-;2
2020-10-19 00:00:00;1.64;2020;10;19;202;-;-;2
2020-10-20 00:00:00;1.26;2020;10;20;202;-;-;2
2020-10-21 00:00:00;1.48;2020;10;21;203;2020 10 21;2020 10 27;3
2020-10-22 00:00:00;2.11;2020;10;22;203;-;-;3
2020-10-23 00:00:00;2.52;2020;10;23;203;-;-;3
2020-10-24 00:00:00;1.92;2020;10;24;203;-;-;3
2020-10-25 00:00:00;0.4;2020;10;25;203;-;-;3
2020-10-26 00:00:00;0.41;2020;10;26;203;-;-;3
2020-10-27 00:00:00;1.88;2020;10;27;203;-;-;3
2020-10-28 00:00:00;1.21;2020;10;28;204;2020 10 28;2020 11 3;4
2020-10-29 00:00:00;2.14;2020;10;29;204;-;-;4
2020-10-30 00:00:00;3.39;2020;10;30;204;-;-;4
2020-10-31 00:00:00;6.05;2020;10;31;204;-;-;4
2020-11-01 00:00:00;5.35;2020;11;1;204;-;-;4
2020-11-02 00:00:00;1.25;2020;11;2;204;-;-;4
2020-11-03 00:00:00;0.49;2020;11;3;204;-;-;4
2020-11-04 00:00:00;1.04;2020;11;4;205;2020 11 4;2020 11 10;1
2020-11-05 00:00:00;1.89;2020;11;5;205;-;-;1
2020-11-06 00:00:00;2.37;2020;11;6;205;-;-;1
2020-11-07 00:00:00;2.66;2020;11;7;205;-;-;1
2020-11-08 00:00:00;0.97;2020;11;8;205;-;-;1
2020-11-09 00:00:00;1.35;2020;11;9;205;-;-;1
2020-11-10 00:00:00;5.14;2020;11;10;205;-;-;1
2020-11-11 00:00:00;3.82;2020;11;11;206;2020 11 11;2020 11 17;2
2020-11-12 00:00:00;3.21;2020;11;12;206;-;-;2
2020-11-13 00:00:00;3.8;2020;11;13;206;-;-;2
2020-11-14 00:00:00;2.14;2020;11;14;206;-;-;2
2020-11-15 00:00:00;0.93;2020;11;15;206;-;-;2
2020-11-16 00:00:00;1.21;2020;11;16;206;-;-;2
2020-11-17 00:00:00;4.99;2020;11;17;206;-;-;2
2020-11-18 00:00:00;7.39;2020;11;18;207;2020 11 18;2020 11 24;3
2020-11-19 00:00:00;0.39;2020;11;19;207;-;-;3
2020-11-20 00:00:00;3.45;2020;11;20;207;-;-;3
2020-11-21 00:00:00;2.43;2020;11;21;207;-;-;3
2020-11-22 00:00:00;3.33;2020;11;22;207;-;-;3
2020-11-23 00:00:00;5.96;2020;11;23;207;-;-;3
2020-11-24 00:00:00;15.98;2020;11;24;207;-;-;3
2020-11-25 00:00:00;4.01;2020;11;25;208;2020 11 25;2020 11 31;4
2020-11-26 00:00:00;5.25;2020;11;26;208;-;-;4
2020-11-27 00:00:00;5.71;2020;11;27;208;-;-;4
2020-11-28 00:00:00;3.82;2020;11;28;208;-;-;4
2020-11-29 00:00:00;3.63;2020;11;29;208;-;-;4
2020-11-30 00:00:00;2.56;2020;11;30;208;-;-;4
2020-11-31 00:00:00;2.55;2020;11;31;208;-;-;4
2020-12-01 00:00:00;2.55;2020;12;1;209;2020 12 1;2020 12 7;1
2020-12-02 00:00:00;1.45;2020;12;2;209;-;-;1
2020-12-03 00:00:00;0.99;2020;12;3;209;-;-;1
2020-12-04 00:00:00;0.32;2020;12;4;209;-;-;1
2020-12-05 00:00:00;0.21;2020;12;5;209;-;-;1
2020-12-06 00:00:00;0.53;2020;12;6;209;-;-;1
2020-12-07 00:00:00;0.24;2020;12;7;209;-;-;1
2020-12-08 00:00:00;0.25;2020;12;8;210;2020 12 8;2020 12 14;2
2020-12-09 00:00:00;1.41;2020;12;9;210;-;-;2
2020-12-10 00:00:00;1.32;2020;12;10;210;-;-;2
2020-12-11 00:00:00;0.41;2020;12;11;210;-;-;2
2020-12-12 00:00:00;0.61;2020;12;12;210;-;-;2
2020-12-13 00:00:00;3.07;2020;12;13;210;-;-;2
2020-12-14 00:00:00;0.91;2020;12;14;210;-;-;2
2020-12-15 00:00:00;1.06;2020;12;15;211;2020 12 15;2020 12 21;3
2020-12-16 00:00:00;1.66;2020;12;16;211;-;-;3
2020-12-17 00:00:00;3.37;2020;12;17;211;-;-;3
2020-12-18 00:00:00;2.63;2020;12;18;211;-;-;3
2020-12-19 00:00:00;1.72;2020;12;19;211;-;-;3
2020-12-20 00:00:00;1.64;2020;12;20;211;-;-;3
2020-12-21 00:00:00;4.96;2020;12;21;211;-;-;3
2020-12-22 00:00:00;2.8;2020;12;22;212;2020 12 22;2020 12 28;4
2020-12-23 00:00:00;0.74;2020;12;23;212;-;-;4
2020-12-24 00:00:00;0.5;2020;12;24;212;-;-;4
2020-12-25 00:00:00;0.38;2020;12;25;212;-;-;4
2020-12-26 00:00:00;0.85;2020;12;26;212;-;-;4
2020-12-27 00:00:00;0.23;2020;12;27;212;-;-;4
2020-12-28 00:00:00;0.22;2020;12;28;212;-;-;4
2020-12-29 00:00:00;0.26;2020;12;29;213;2020 12 29;2021 1 4;1
2020-12-30 00:00:00;0.58;2020;12;30;213;-;-;1
2020-12-31 00:00:00;0.24;2020;12;31;213;-;-;1
2021-01-01 00:00:00;0.16;2021;1;1;213;-;-;1
2021-01-02 00:00:00;0.35;2021;1;2;213;-;-;1
2021-01-03 00:00:00;0.14;2021;1;3;213;-;-;1
2021-01-04 00:00:00;0.34;2021;1;4;213;-;-;1
2021-01-05 00:00:00;1.18;2021;1;5;214;2021 1 5;2021 1 11;2
2021-01-06 00:00:00;0.76;2021;1;6;214;-;-;2
2021-01-07 00:00:00;1.35;2021;1;7;214;-;-;2
2021-01-08 00:00:00;2.13;2021;1;8;214;-;-;2
2021-01-09 00:00:00;2.08;2021;1;9;214;-;-;2
2021-01-10 00:00:00;2.09;2021;1;10;214;-;-;2
2021-01-11 00:00:00;2.08;2021;1;11;214;-;-;2
2021-01-12 00:00:00;2.04;2021;1;12;215;2021 1 12;2021 1 18;3
2021-01-13 00:00:00;3.74;2021;1;13;215;-;-;3
2021-01-14 00:00:00;2.65;2021;1;14;215;-;-;3
2021-01-15 00:00:00;3.13;2021;1;15;215;-;-;3
2021-01-16 00:00:00;2.92;2021;1;16;215;-;-;3
2021-01-17 00:00:00;3.29;2021;1;17;215;-;-;3
2021-01-18 00:00:00;2.92;2021;1;18;215;-;-;3
2021-01-19 00:00:00;2.22;2021;1;19;216;2021 1 19;2021 1 25;4
2021-01-20 00:00:00;0.65;2021;1;20;216;-;-;4
2021-01-21 00:00:00;0.76;2021;1;21;216;-;-;4
2021-01-22 00:00:00;0.62;2021;1;22;216;-;-;4
2021-01-23 00:00:00;0.25;2021;1;23;216;-;-;4
2021-01-24 00:00:00;0.28;2021;1;24;216;-;-;4
2021-01-25 00:00:00;0.75;2021;1;25;216;-;-;4
2021-01-26 00:00:00;2.42;2021;1;26;217;2021 1 26;2021 2 1;1
2021-01-27 00:00:00;3.23;2021;1;27;217;-;-;1
2021-01-28 00:00:00;1.74;2021;1;28;217;-;-;1
2021-01-29 00:00:00;1.73;2021;1;29;217;-;-;1
2021-01-30 00:00:00;0.24;2021;1;30;217;-;-;1
2021-01-31 00:00:00;0.15;2021;1;31;217;-;-;1
2021-02-01 00:00:00;0.35;2021;2;1;217;-;-;1
2021-02-02 00:00:00;1.1;2021;2;2;218;2021 2 2;2021 2 8;2
2021-02-03 00:00:00;0.53;2021;2;3;218;-;-;2
2021-02-04 00:00:00;1.16;2021;2;4;218;-;-;2
2021-02-05 00:00:00;1.49;2021;2;5;218;-;-;2
2021-02-06 00:00:00;0.26;2021;2;6;218;-;-;2
2021-02-07 00:00:00;1.33;2021;2;7;218;-;-;2
2021-02-08 00:00:00;0.93;2021;2;8;218;-;-;2
2021-02-09 00:00:00;0.61;2021;2;9;219;2021 2 9;2021 2 15;3
2021-02-10 00:00:00;0.4;2021;2;10;219;-;-;3
2021-02-11 00:00:00;2.13;2021;2;11;219;-;-;3
2021-02-12 00:00:00;0.88;2021;2;12;219;-;-;3
2021-02-13 00:00:00;2.57;2021;2;13;219;-;-;3
2021-02-14 00:00:00;1.14;2021;2;14;219;-;-;3
2021-02-15 00:00:00;1.54;2021;2;15;219;-;-;3
2021-02-16 00:00:00;1.18;2021;2;16;220;2021 2 16;2021 2 22;4
2021-02-17 00:00:00;2.17;2021;2;17;220;-;-;4
2021-02-18 00:00:00;0.77;2021;2;18;220;-;-;4
2021-02-19 00:00:00;0.86;2021;2;19;220;-;-;4
2021-02-20 00:00:00;0.1;2021;2;20;220;-;-;4
2021-02-21 00:00:00;0.13;2021;2;21;220;-;-;4
2021-02-22 00:00:00;1.06;2021;2;22;220;-;-;4
2021-02-23 00:00:00;1.08;2021;2;23;221;2021 2 23;2021 2 29;1
2021-02-24 00:00:00;1.6;2021;2;24;221;-;-;1
2021-02-25 00:00:00;1.08;2021;2;25;221;-;-;1
2021-02-26 00:00:00;1.19;2021;2;26;221;-;-;1
2021-02-27 00:00:00;0.32;2021;2;27;221;-;-;1
2021-02-28 00:00:00;0.9;2021;2;28;221;-;-;1
2021-2-29 00:00:00;0.82;2021;2;29;221;-;-;1
2021-03-06 00:00:00;0.14;2021;3;6;223;2021 3 6;2021 3 12;3
2021-03-07 00:00:00;0.2;2021;3;7;223;-;-;3
2021-03-08 00:00:00;0.67;2021;3;8;223;-;-;3
2021-03-09 00:00:00;1.66;2021;3;9;223;-;-;3
2021-03-10 00:00:00;6.8;2021;3;10;223;-;-;3
2021-03-11 00:00:00;6.64;2021;3;11;223;-;-;3
2021-03-12 00:00:00;1.9;2021;3;12;223;-;-;3
2021-03-13 00:00:00;1.61;2021;3;13;224;2021 3 13;2021 3 19;4
2021-03-14 00:00:00;0.24;2021;3;14;224;-;-;4
2021-03-15 00:00:00;1.15;2021;3;15;224;-;-;4
2021-03-16 00:00:00;1.6;2021;3;16;224;-;-;4
2021-03-17 00:00:00;4.4;2021;3;17;224;-;-;4
2021-03-18 00:00:00;3.29;2021;3;18;224;-;-;4
2021-03-19 00:00:00;1.59;2021;3;19;224;-;-;4
2021-03-20 00:00:00;0.33;2021;3;20;225;2021 3 20;2021 3 26;1
2021-03-21 00:00:00;1.08;2021;3;21;225;-;-;1
2021-03-22 00:00:00;3.77;2021;3;22;225;-;-;1
2021-03-23 00:00:00;3.41;2021;3;23;225;-;-;1
2021-03-24 00:00:00;0.96;2021;3;24;225;-;-;1
2021-03-25 00:00:00;2.45;2021;3;25;225;-;-;1
2021-03-26 00:00:00;0.97;2021;3;26;225;-;-;1
2021-03-27 00:00:00;0.49;2021;3;27;226;2021 3 27;2021 4 2;2
2021-03-28 00:00:00;1.63;2021;3;28;226;-;-;2
2021-03-29 00:00:00;5.84;2021;3;29;226;-;-;2
2021-03-30 00:00:00;4.74;2021;3;30;226;-;-;2
2021-03-31 00:00:00;3.99;2021;3;31;226;-;-;2
2021-04-01 00:00:00;3.96;2021;4;1;226;-;-;2
2021-04-02 00:00:00;0.45;2021;4;2;226;-;-;2
2021-04-03 00:00:00;0.23;2021;4;3;227;2021 4 3;2021 4 9;3
2021-04-04 00:00:00;0.28;2021;4;4;227;-;-;3
2021-04-05 00:00:00;0.52;2021;4;5;227;-;-;3
2021-04-06 00:00:00;0.22;2021;4;6;227;-;-;3
2021-04-07 00:00:00;0.24;2021;4;7;227;-;-;3
2021-04-08 00:00:00;2.32;2021;4;8;227;-;-;3
2021-04-09 00:00:00;3.13;2021;4;9;227;-;-;3
2021-04-10 00:00:00;1.12;2021;4;10;228;2021 4 10;2021 4 16;4
2021-04-11 00:00:00;0.22;2021;4;11;228;-;-;4
2021-04-12 00:00:00;1.92;2021;4;12;228;-;-;4
2021-04-13 00:00:00;1.39;2021;4;13;228;-;-;4
2021-04-14 00:00:00;0.82;2021;4;14;228;-;-;4
2021-04-15 00:00:00;0.69;2021;4;15;228;-;-;4
2021-04-16 00:00:00;0.69;2021;4;16;228;-;-;4
2021-04-17 00:00:00;0.78;2021;4;17;229;2021 4 17;2021 4 23;1
2021-04-18 00:00:00;1.28;2021;4;18;229;-;-;1
2021-04-19 00:00:00;1.62;2021;4;19;229;-;-;1
2021-04-20 00:00:00;0.77;2021;4;20;229;-;-;1
2021-04-21 00:00:00;0.41;2021;4;21;229;-;-;1
2021-04-22 00:00:00;1.12;2021;4;22;229;-;-;1
2021-04-23 00:00:00;3.41;2021;4;23;229;-;-;1
2021-04-24 00:00:00;0.55;2021;4;24;230;2021 4 24;2021 4 30;2
2021-04-25 00:00:00;0.37;2021;4;25;230;-;-;2
2021-04-26 00:00:00;0.37;2021;4;26;230;-;-;2
2021-04-27 00:00:00;0.23;2021;4;27;230;-;-;2
2021-04-28 00:00:00;0.36;2021;4;28;230;-;-;2
2021-04-29 00:00:00;0.42;2021;4;29;230;-;-;2
2021-04-30 00:00:00;0.91;2021;4;30;230;-;-;2
2021-4-31 00:00:00;1.14;2021;4;31;231;2021 4 31;2021 5 6;3
2021-05-01 00:00:00;1.37;2021;5;1;231;-;-;3
2021-05-02 00:00:00;1.4;2021;5;2;231;-;-;3
2021-05-03 00:00:00;1.37;2021;5;3;231;-;-;3
2021-05-04 00:00:00;1.83;2021;5;4;231;-;-;3
2021-05-05 00:00:00;1.64;2021;5;5;231;-;-;3
2021-05-06 00:00:00;1.34;2021;5;6;231;-;-;3
2021-05-07 00:00:00;0.85;2021;5;7;232;2021 5 7;2021 5 13;4
2021-05-08 00:00:00;1.63;2021;5;8;232;-;-;4
2021-05-09 00:00:00;0.73;2021;5;9;232;-;-;4
2021-05-10 00:00:00;1.15;2021;5;10;232;-;-;4
2021-05-11 00:00:00;1.49;2021;5;11;232;-;-;4
2021-05-12 00:00:00;1.83;2021;5;12;232;-;-;4
2021-05-13 00:00:00;1.29;2021;5;13;232;-;-;4
2021-05-14 00:00:00;1.48;2021;5;14;233;2021 5 14;2021 5 20;1
2021-05-15 00:00:00;0.7;2021;5;15;233;-;-;1
2021-05-16 00:00:00;0.2;2021;5;16;233;-;-;1
2021-05-17 00:00:00;0.37;2021;5;17;233;-;-;1
2021-05-18 00:00:00;0.14;2021;5;18;233;-;-;1
2021-05-19 00:00:00;0.7;2021;5;19;233;-;-;1
2021-05-20 00:00:00;1.67;2021;5;20;233;-;-;1
2021-05-21 00:00:00;0.3;2021;5;21;234;2021 5 21;2021 5 27;2
2021-05-22 00:00:00;0.4;2021;5;22;234;-;-;2
2021-05-23 00:00:00;0.52;2021;5;23;234;-;-;2
2021-05-24 00:00:00;0.26;2021;5;24;234;-;-;2
2021-05-25 00:00:00;0.2;2021;5;25;234;-;-;2
2021-05-26 00:00:00;0.49;2021;5;26;234;-;-;2
2021-05-27 00:00:00;0.98;2021;5;27;234;-;-;2
2021-05-28 00:00:00;0.47;2021;5;28;235;2021 5 28;2021 6 3;3
2021-05-29 00:00:00;0.24;2021;5;29;235;-;-;3
2021-05-30 00:00:00;0.31;2021;5;30;235;-;-;3
2021-05-31 00:00:00;1.08;2021;5;31;235;-;-;3
2021-06-01 00:00:00;1.33;2021;6;1;235;-;-;3
2021-06-02 00:00:00;0.67;2021;6;2;235;-;-;3
2021-06-03 00:00:00;0.14;2021;6;3;235;-;-;3
2021-06-04 00:00:00;0.4;2021;6;4;236;2021 6 4;2021 6 10;4
2021-06-05 00:00:00;0.76;2021;6;5;236;-;-;4
2021-06-06 00:00:00;0.13;2021;6;6;236;-;-;4
2021-06-07 00:00:00;0.11;2021;6;7;236;-;-;4
2021-06-08 00:00:00;0.2;2021;6;8;236;-;-;4
2021-06-09 00:00:00;0.21;2021;6;9;236;-;-;4
2021-06-10 00:00:00;0.2;2021;6;10;236;-;-;4
2021-06-11 00:00:00;0.29;2021;6;11;237;2021 6 11;2021 6 17;1
2021-06-12 00:00:00;0.18;2021;6;12;237;-;-;1
2021-06-13 00:00:00;0.38;2021;6;13;237;-;-;1
2021-06-14 00:00:00;0.64;2021;6;14;237;-;-;1
2021-06-15 00:00:00;0.64;2021;6;15;237;-;-;1
2021-06-16 00:00:00;0.9;2021;6;16;237;-;-;1
2021-06-17 00:00:00;0.45;2021;6;17;237;-;-;1
2021-06-18 00:00:00;0.32;2021;6;18;238;2021 6 18;2021 6 24;2
2021-06-19 00:00:00;0.11;2021;6;19;238;-;-;2
2021-06-20 00:00:00;0.15;2021;6;20;238;-;-;2
2021-06-21 00:00:00;0.65;2021;6;21;238;-;-;2
2021-06-22 00:00:00;0.12;2021;6;22;238;-;-;2
2021-06-23 00:00:00;1.44;2021;6;23;238;-;-;2
2021-06-24 00:00:00;0.25;2021;6;24;238;-;-;2
2021-06-25 00:00:00;0.31;2021;6;25;239;2021 6 25;2021 6 31;3
2021-06-26 00:00:00;0.2;2021;6;26;239;-;-;3
2021-06-27 00:00:00;0.18;2021;6;27;239;-;-;3
2021-06-28 00:00:00;0.47;2021;6;28;239;-;-;3
2021-06-29 00:00:00;0.29;2021;6;29;239;-;-;3
2021-06-30 00:00:00;0.23;2021;6;30;239;-;-;3
2021-6-31 00:00:00;0.46;2021;6;31;239;-;-;3
2021-07-01 00:00:00;0.68;2021;7;1;240;2021 7 1;2021 7 7;4
2021-07-02 00:00:00;2.14;2021;7;2;240;-;-;4
2021-07-03 00:00:00;0.67;2021;7;3;240;-;-;4
2021-07-04 00:00:00;0.29;2021;7;4;240;-;-;4
2021-07-05 00:00:00;0.39;2021;7;5;240;-;-;4
2021-07-06 00:00:00;0.14;2021;7;6;240;-;-;4
2021-07-07 00:00:00;0.24;2021;7;7;240;-;-;4
2021-07-08 00:00:00;0.5;2021;7;8;241;2021 7 8;2021 7 14;1
2021-07-09 00:00:00;0.35;2021;7;9;241;-;-;1
2021-07-10 00:00:00;0.51;2021;7;10;241;-;-;1
2021-07-11 00:00:00;0.23;2021;7;11;241;-;-;1
2021-07-12 00:00:00;0.14;2021;7;12;241;-;-;1
2021-07-13 00:00:00;0.14;2021;7;13;241;-;-;1
2021-07-14 00:00:00;0.24;2021;7;14;241;-;-;1
2021-07-15 00:00:00;0.19;2021;7;15;242;2021 7 15;2021 7 21;2
2021-07-16 00:00:00;0.16;2021;7;16;242;-;-;2
2021-07-17 00:00:00;0.24;2021;7;17;242;-;-;2
2021-07-18 00:00:00;0.85;2021;7;18;242;-;-;2
2021-07-19 00:00:00;1.09;2021;7;19;242;-;-;2
2021-07-20 00:00:00;1.0;2021;7;20;242;-;-;2
2021-07-21 00:00:00;0.74;2021;7;21;242;-;-;2
