date,TOL,year,month,day,week,startDate,endDate,weekOrder
2017-01-01,8.43,2017,1,1,0,-,-,0
2017-01-02,15.44,2017,1,2,1,2017 1 2,2017 1 8,1
2017-01-03,10.59,2017,1,3,1,-,-,1
2017-01-04,21.47,2017,1,4,1,-,-,1
2017-01-05,15.59,2017,1,5,1,-,-,1
2017-01-06,6.01,2017,1,6,1,-,-,1
2017-01-07,7.66,2017,1,7,1,-,-,1
2017-01-08,9.4,2017,1,8,1,-,-,1
2017-01-09,19.67,2017,1,9,2,2017 1 9,2017 1 15,2
2017-01-10,5.25,2017,1,10,2,-,-,2
2017-01-11,4.37,2017,1,11,2,-,-,2
2017-01-12,1.83,2017,1,12,2,-,-,2
2017-01-13,1.54,2017,1,13,2,-,-,2
2017-01-14,1.23,2017,1,14,2,-,-,2
2017-01-15,1.77,2017,1,15,2,-,-,2
2017-01-16,1.61,2017,1,16,3,2017 1 16,2017 1 22,3
2017-01-17,1.36,2017,1,17,3,-,-,3
2017-01-18,3.03,2017,1,18,3,-,-,3
2017-01-19,3.17,2017,1,19,3,-,-,3
2017-01-20,4.77,2017,1,20,3,-,-,3
2017-01-21,4.71,2017,1,21,3,-,-,3
2017-01-22,2.45,2017,1,22,3,-,-,3
2017-01-23,4.63,2017,1,23,4,2017 1 23,2017 1 29,4
2017-01-24,6.36,2017,1,24,4,-,-,4
2017-01-25,7.46,2017,1,25,4,-,-,4
2017-01-26,5.99,2017,1,26,4,-,-,4
2017-01-27,5.73,2017,1,27,4,-,-,4
2017-01-28,4.08,2017,1,28,4,-,-,4
2017-01-29,6.78,2017,1,29,4,-,-,4
2017-01-30,8.16,2017,1,30,5,2017 1 30,2017 2 5,1
2017-01-31,3.34,2017,1,31,5,-,-,1
2017-02-01,7.05,2017,2,1,5,-,-,1
2017-02-02,1.55,2017,2,2,5,-,-,1
2017-02-03,2.8,2017,2,3,5,-,-,1
2017-02-04,2.14,2017,2,4,5,-,-,1
2017-02-05,1.14,2017,2,5,5,-,-,1
2017-02-06,7.54,2017,2,6,6,2017 2 6,2017 2 12,2
2017-02-07,2.68,2017,2,7,6,-,-,2
2017-02-08,2.6,2017,2,8,6,-,-,2
2017-02-09,6.02,2017,2,9,6,-,-,2
2017-02-10,6.08,2017,2,10,6,-,-,2
2017-02-11,2.44,2017,2,11,6,-,-,2
2017-02-12,3.96,2017,2,12,6,-,-,2
2017-02-13,6.57,2017,2,13,7,2017 2 13,2017 2 19,3
2017-02-14,13.78,2017,2,14,7,-,-,3
2017-02-15,12.2,2017,2,15,7,-,-,3
2017-02-16,6.36,2017,2,16,7,-,-,3
2017-02-17,5.74,2017,2,17,7,-,-,3
2017-02-18,4.82,2017,2,18,7,-,-,3
2017-02-19,2.77,2017,2,19,7,-,-,3
2017-02-20,4.3,2017,2,20,8,2017 2 20,2017 2 26,4
2017-02-21,2.64,2017,2,21,8,-,-,4
2017-02-22,2.37,2017,2,22,8,-,-,4
2017-02-23,3.04,2017,2,23,8,-,-,4
2017-02-24,1.65,2017,2,24,8,-,-,4
2017-02-25,2.18,2017,2,25,8,-,-,4
2017-02-26,1.1,2017,2,26,8,-,-,4
2017-02-27,2.15,2017,2,27,9,2017 2 27,2017 3 5,1
2017-02-28,1.85,2017,2,28,9,-,-,1
2017-03-01,2.89,2017,3,1,9,-,-,1
2017-03-02,3.05,2017,3,2,9,-,-,1
2017-03-03,3.99,2017,3,3,9,-,-,1
2017-03-04,0.91,2017,3,4,9,-,-,1
2017-03-05,2.37,2017,3,5,9,-,-,1
2017-03-06,0.87,2017,3,6,10,2017 3 6,2017 3 12,2
2017-03-07,2.81,2017,3,7,10,-,-,2
2017-03-08,3.29,2017,3,8,10,-,-,2
2017-03-09,4.81,2017,3,9,10,-,-,2
2017-03-10,6.75,2017,3,10,10,-,-,2
2017-03-11,3.56,2017,3,11,10,-,-,2
2017-03-12,0.58,2017,3,12,10,-,-,2
2017-03-13,1.18,2017,3,13,11,2017 3 13,2017 3 19,3
2017-03-14,1.15,2017,3,14,11,-,-,3
2017-03-15,2.33,2017,3,15,11,-,-,3
2017-03-16,2.67,2017,3,16,11,-,-,3
2017-03-17,1.13,2017,3,17,11,-,-,3
2017-03-18,0.74,2017,3,18,11,-,-,3
2017-03-19,0.77,2017,3,19,11,-,-,3
2017-03-20,2.18,2017,3,20,12,2017 3 20,2017 3 26,4
2017-03-21,1.71,2017,3,21,12,-,-,4
2017-03-22,1.21,2017,3,22,12,-,-,4
2017-03-23,1.08,2017,3,23,12,-,-,4
2017-03-24,1.49,2017,3,24,12,-,-,4
2017-03-25,2.36,2017,3,25,12,-,-,4
2017-03-26,1.8,2017,3,26,12,-,-,4
2017-03-27,1.91,2017,3,27,13,2017 3 27,2017 4 2,1
2017-03-28,5.16,2017,3,28,13,-,-,1
2017-03-29,5.7,2017,3,29,13,-,-,1
2017-03-30,6.3,2017,3,30,13,-,-,1
2017-03-31,2.88,2017,3,31,13,-,-,1
2017-04-01,0.45,2017,4,1,13,-,-,1
2017-04-02,0.19,2017,4,2,13,-,-,1
2017-04-03,2.45,2017,4,3,14,2017 4 3,2017 4 9,2
2017-04-04,1.61,2017,4,4,14,-,-,2
2017-04-05,0.47,2017,4,5,14,-,-,2
2017-04-06,1.3,2017,4,6,14,-,-,2
2017-04-07,1.81,2017,4,7,14,-,-,2
2017-04-08,2.44,2017,4,8,14,-,-,2
2017-04-09,1.4,2017,4,9,14,-,-,2
2017-04-10,1.03,2017,4,10,15,2017 4 10,2017 4 16,3
2017-04-11,0.72,2017,4,11,15,-,-,3
2017-04-12,0.77,2017,4,12,15,-,-,3
2017-04-13,0.57,2017,4,13,15,-,-,3
2017-04-14,0.51,2017,4,14,15,-,-,3
2017-04-15,0.3,2017,4,15,15,-,-,3
2017-04-16,1.02,2017,4,16,15,-,-,3
2017-04-17,0.4,2017,4,17,16,2017 4 17,2017 4 23,4
2017-04-18,0.29,2017,4,18,16,-,-,4
2017-04-19,0.51,2017,4,19,16,-,-,4
2017-04-20,0.67,2017,4,20,16,-,-,4
2017-04-21,2.22,2017,4,21,16,-,-,4
2017-04-22,2.36,2017,4,22,16,-,-,4
2017-04-23,0.76,2017,4,23,16,-,-,4
2017-04-24,2.48,2017,4,24,17,2017 4 24,2017 4 30,1
2017-04-25,0.63,2017,4,25,17,-,-,1
2017-04-26,0.38,2017,4,26,17,-,-,1
2017-04-27,0.5,2017,4,27,17,-,-,1
2017-04-28,0.81,2017,4,28,17,-,-,1
2017-04-29,0.86,2017,4,29,17,-,-,1
2017-04-30,0.6,2017,4,30,17,-,-,1
2017-05-01,1.3,2017,5,1,18,2017 5 1,2017 5 7,2
2017-05-02,1.3,2017,5,2,18,-,-,2
2017-05-03,0.78,2017,5,3,18,-,-,2
2017-05-04,1.68,2017,5,4,18,-,-,2
2017-05-05,2.57,2017,5,5,18,-,-,2
2017-05-06,1.19,2017,5,6,18,-,-,2
2017-05-07,0.65,2017,5,7,18,-,-,2
2017-05-08,1.34,2017,5,8,19,2017 5 8,2017 5 14,3
2017-05-09,1.32,2017,5,9,19,-,-,3
2017-05-10,1.96,2017,5,10,19,-,-,3
2017-05-11,2.54,2017,5,11,19,-,-,3
2017-05-12,1.62,2017,5,12,19,-,-,3
2017-05-13,0.92,2017,5,13,19,-,-,3
2017-05-14,0.68,2017,5,14,19,-,-,3
2017-05-15,1.55,2017,5,15,20,2017 5 15,2017 5 21,4
2017-05-16,1.45,2017,5,16,20,-,-,4
2017-05-17,1.43,2017,5,17,20,-,-,4
2017-05-18,0.94,2017,5,18,20,-,-,4
2017-05-19,1.67,2017,5,19,20,-,-,4
2017-05-20,0.72,2017,5,20,20,-,-,4
2017-05-21,1.18,2017,5,21,20,-,-,4
2017-05-22,1.18,2017,5,22,21,2017 5 22,2017 5 28,1
2017-05-23,1.64,2017,5,23,21,-,-,1
2017-05-24,1.92,2017,5,24,21,-,-,1
2017-05-25,3.92,2017,5,25,21,-,-,1
2017-05-26,2.96,2017,5,26,21,-,-,1
2017-05-27,1.34,2017,5,27,21,-,-,1
2017-05-28,0.6,2017,5,28,21,-,-,1
2017-05-29,1.0,2017,5,29,22,2017 5 29,2017 6 4,2
2017-05-30,1.94,2017,5,30,22,-,-,2
2017-05-31,1.4,2017,5,31,22,-,-,2
2017-06-01,3.6,2017,6,1,22,-,-,2
2017-06-02,0.76,2017,6,2,22,-,-,2
2017-06-03,0.6,2017,6,3,22,-,-,2
2017-06-04,0.76,2017,6,4,22,-,-,2
2017-06-05,1.14,2017,6,5,23,2017 6 5,2017 6 11,3
2017-06-06,0.28,2017,6,6,23,-,-,3
2017-06-07,1.05,2017,6,7,23,-,-,3
2017-06-08,0.98,2017,6,8,23,-,-,3
2017-06-09,0.98,2017,6,9,23,-,-,3
2017-06-10,0.9,2017,6,10,23,-,-,3
2017-06-11,0.4,2017,6,11,23,-,-,3
2017-06-12,0.61,2017,6,12,24,2017 6 12,2017 6 18,4
2017-06-13,0.82,2017,6,13,24,-,-,4
2017-06-14,1.02,2017,6,14,24,-,-,4
2017-06-15,0.65,2017,6,15,24,-,-,4
2017-06-16,0.33,2017,6,16,24,-,-,4
2017-06-17,0.36,2017,6,17,24,-,-,4
2017-06-18,0.86,2017,6,18,24,-,-,4
2017-06-19,2.61,2017,6,19,25,2017 6 19,2017 6 25,1
2017-06-20,2.45,2017,6,20,25,-,-,1
2017-06-21,1.78,2017,6,21,25,-,-,1
2017-06-22,0.7,2017,6,22,25,-,-,1
2017-06-23,0.76,2017,6,23,25,-,-,1
2017-06-24,0.51,2017,6,24,25,-,-,1
2017-06-25,0.51,2017,6,25,25,-,-,1
2017-06-26,0.77,2017,6,26,26,2017 6 26,2017 7 2,2
2017-06-27,1.25,2017,6,27,26,-,-,2
2017-06-28,0.87,2017,6,28,26,-,-,2
2017-06-29,0.69,2017,6,29,26,-,-,2
2017-06-30,0.57,2017,6,30,26,-,-,2
2017-07-01,0.45,2017,7,1,26,-,-,2
2017-07-02,0.4,2017,7,2,26,-,-,2
2017-07-03,0.76,2017,7,3,27,2017 7 3,2017 7 9,3
2017-07-04,1.35,2017,7,4,27,-,-,3
2017-07-05,0.79,2017,7,5,27,-,-,3
2017-07-06,1.13,2017,7,6,27,-,-,3
2017-07-07,0.9,2017,7,7,27,-,-,3
2017-07-08,0.31,2017,7,8,27,-,-,3
2017-07-09,0.45,2017,7,9,27,-,-,3
2017-07-10,0.42,2017,7,10,28,2017 7 10,2017 7 16,4
2017-07-11,0.57,2017,7,11,28,-,-,4
2017-07-12,0.99,2017,7,12,28,-,-,4
2017-07-13,0.74,2017,7,13,28,-,-,4
2017-07-14,0.31,2017,7,14,28,-,-,4
2017-07-15,0.35,2017,7,15,28,-,-,4
2017-07-16,0.28,2017,7,16,28,-,-,4
2017-07-17,0.92,2017,7,17,29,2017 7 17,2017 7 23,1
2017-07-18,0.91,2017,7,18,29,-,-,1
2017-07-19,0.97,2017,7,19,29,-,-,1
2017-07-20,0.57,2017,7,20,29,-,-,1
2017-07-21,0.58,2017,7,21,29,-,-,1
2017-07-22,0.52,2017,7,22,29,-,-,1
2017-07-23,0.32,2017,7,23,29,-,-,1
2017-07-24,0.31,2017,7,24,30,2017 7 24,2017 7 30,2
2017-07-25,0.48,2017,7,25,30,-,-,2
2017-07-26,0.81,2017,7,26,30,-,-,2
2017-07-27,1.06,2017,7,27,30,-,-,2
2017-07-28,0.76,2017,7,28,30,-,-,2
2017-07-29,0.62,2017,7,29,30,-,-,2
2017-07-30,0.35,2017,7,30,30,-,-,2
2017-07-31,0.54,2017,7,31,31,2017 7 31,2017 8 6,3
2017-08-01,0.5,2017,8,1,31,-,-,3
2017-08-02,0.73,2017,8,2,31,-,-,3
2017-08-03,0.88,2017,8,3,31,-,-,3
2017-08-04,1.1,2017,8,4,31,-,-,3
2017-08-05,0.27,2017,8,5,31,-,-,3
2017-08-06,0.25,2017,8,6,31,-,-,3
2017-08-07,0.64,2017,8,7,32,2017 8 7,2017 8 13,4
2017-08-08,0.42,2017,8,8,32,-,-,4
2017-08-09,0.58,2017,8,9,32,-,-,4
2017-08-10,1.09,2017,8,10,32,-,-,4
2017-08-11,0.68,2017,8,11,32,-,-,4
2017-08-12,0.61,2017,8,12,32,-,-,4
2017-08-13,0.47,2017,8,13,32,-,-,4
2017-08-14,0.47,2017,8,14,33,2017 8 14,2017 8 20,1
2017-08-15,0.29,2017,8,15,33,-,-,1
2017-08-16,0.85,2017,8,16,33,-,-,1
2017-08-17,0.94,2017,8,17,33,-,-,1
2017-08-18,0.72,2017,8,18,33,-,-,1
2017-08-19,0.27,2017,8,19,33,-,-,1
2017-08-20,0.62,2017,8,20,33,-,-,1
2017-08-21,2.24,2017,8,21,34,2017 8 21,2017 8 27,2
2017-08-22,1.44,2017,8,22,34,-,-,2
2017-08-23,1.0,2017,8,23,34,-,-,2
2017-08-24,0.93,2017,8,24,34,-,-,2
2017-08-25,1.14,2017,8,25,34,-,-,2
2017-08-26,1.15,2017,8,26,34,-,-,2
2017-08-27,1.48,2017,8,27,34,-,-,2
2017-08-28,1.11,2017,8,28,35,2017 8 28,2017 9 3,3
2017-08-29,0.64,2017,8,29,35,-,-,3
2017-08-30,0.67,2017,8,30,35,-,-,3
2017-08-31,1.78,2017,8,31,35,-,-,3
2017-09-01,0.86,2017,9,1,35,-,-,3
2017-09-02,0.84,2017,9,2,35,-,-,3
2017-09-03,1.02,2017,9,3,35,-,-,3
2017-09-04,0.94,2017,9,4,36,2017 9 4,2017 9 10,4
2017-09-05,0.92,2017,9,5,36,-,-,4
2017-09-06,0.6,2017,9,6,36,-,-,4
2017-09-07,0.96,2017,9,7,36,-,-,4
2017-09-08,0.35,2017,9,8,36,-,-,4
2017-09-09,0.38,2017,9,9,36,-,-,4
2017-09-10,0.68,2017,9,10,36,-,-,4
2017-09-11,0.43,2017,9,11,37,2017 9 11,2017 9 17,1
2017-09-12,0.66,2017,9,12,37,-,-,1
2017-09-13,0.96,2017,9,13,37,-,-,1
2017-09-14,0.66,2017,9,14,37,-,-,1
2017-09-15,0.73,2017,9,15,37,-,-,1
2017-09-16,1.02,2017,9,16,37,-,-,1
2017-09-17,0.56,2017,9,17,37,-,-,1
2017-09-18,0.88,2017,9,18,38,2017 9 18,2017 9 24,2
2017-09-19,0.92,2017,9,19,38,-,-,2
2017-09-20,2.35,2017,9,20,38,-,-,2
2017-09-21,1.2,2017,9,21,38,-,-,2
2017-09-22,0.38,2017,9,22,38,-,-,2
2017-09-23,1.34,2017,9,23,38,-,-,2
2017-09-24,0.63,2017,9,24,38,-,-,2
2017-09-25,0.8,2017,9,25,39,2017 9 25,2017 10 1,3
2017-09-26,1.52,2017,9,26,39,-,-,3
2017-09-27,2.03,2017,9,27,39,-,-,3
2017-09-28,2.08,2017,9,28,39,-,-,3
2017-09-29,1.54,2017,9,29,39,-,-,3
2017-09-30,0.69,2017,9,30,39,-,-,3
2017-10-01,0.61,2017,10,1,39,-,-,3
2017-10-02,1.16,2017,10,2,40,2017 10 2,2017 10 8,4
2017-10-03,0.83,2017,10,3,40,-,-,4
2017-10-04,0.88,2017,10,4,40,-,-,4
2017-10-05,0.73,2017,10,5,40,-,-,4
2017-10-06,0.5,2017,10,6,40,-,-,4
2017-10-07,0.76,2017,10,7,40,-,-,4
2017-10-08,1.2,2017,10,8,40,-,-,4
2017-10-09,1.48,2017,10,9,41,2017 10 9,2017 10 15,1
2017-10-10,2.47,2017,10,10,41,-,-,1
2017-10-11,2.43,2017,10,11,41,-,-,1
2017-10-12,2.25,2017,10,12,41,-,-,1
2017-10-13,1.65,2017,10,13,41,-,-,1
2017-10-14,1.84,2017,10,14,41,-,-,1
2017-10-15,6.14,2017,10,15,41,-,-,1
2017-10-16,2.08,2017,10,16,42,2017 10 16,2017 10 22,2
2017-10-17,1.59,2017,10,17,42,-,-,2
2017-10-18,1.81,2017,10,18,42,-,-,2
2017-10-19,1.94,2017,10,19,42,-,-,2
2017-10-20,2.98,2017,10,20,42,-,-,2
2017-10-21,0.55,2017,10,21,42,-,-,2
2017-10-22,0.63,2017,10,22,42,-,-,2
2017-10-23,1.57,2017,10,23,43,2017 10 23,2017 10 29,3
2017-10-24,3.78,2017,10,24,43,-,-,3
2017-10-25,3.79,2017,10,25,43,-,-,3
2017-10-26,3.3,2017,10,26,43,-,-,3
2017-10-27,2.29,2017,10,27,43,-,-,3
2017-10-28,0.84,2017,10,28,43,-,-,3
2017-10-29,0.58,2017,10,29,43,-,-,3
2017-10-30,0.42,2017,10,30,44,2017 10 30,2017 11 5,4
2017-10-31,1.74,2017,10,31,44,-,-,4
2017-11-01,4.1,2017,11,1,44,-,-,4
2017-11-02,3.47,2017,11,2,44,-,-,4
2017-11-03,2.65,2017,11,3,44,-,-,4
2017-11-04,1.57,2017,11,4,44,-,-,4
2017-11-05,0.63,2017,11,5,44,-,-,4
2017-11-06,1.46,2017,11,6,45,2017 11 6,2017 11 12,1
2017-11-07,1.51,2017,11,7,45,-,-,1
2017-11-08,1.26,2017,11,8,45,-,-,1
2017-11-09,1.39,2017,11,9,45,-,-,1
2017-11-10,1.71,2017,11,10,45,-,-,1
2017-11-11,1.13,2017,11,11,45,-,-,1
2017-11-12,0.87,2017,11,12,45,-,-,1
2017-11-13,1.39,2017,11,13,46,2017 11 13,2017 11 19,2
2017-11-14,1.62,2017,11,14,46,-,-,2
2017-11-15,3.76,2017,11,15,46,-,-,2
2017-11-16,4.97,2017,11,16,46,-,-,2
2017-11-17,2.1,2017,11,17,46,-,-,2
2017-11-18,2.9,2017,11,18,46,-,-,2
2017-11-19,2.67,2017,11,19,46,-,-,2
2017-11-20,5.98,2017,11,20,47,2017 11 20,2017 11 26,3
2017-11-21,5.21,2017,11,21,47,-,-,3
2017-11-22,3.39,2017,11,22,47,-,-,3
2017-11-23,5.53,2017,11,23,47,-,-,3
2017-11-24,1.83,2017,11,24,47,-,-,3
2017-11-25,0.43,2017,11,25,47,-,-,3
2017-11-26,1.14,2017,11,26,47,-,-,3
2017-11-27,1.9,2017,11,27,48,2017 11 27,2017 12 3,4
2017-11-28,1.64,2017,11,28,48,-,-,4
2017-11-29,1.64,2017,11,29,48,-,-,4
2017-11-30,1.37,2017,11,30,48,-,-,4
2017-12-01,0.91,2017,12,1,48,-,-,4
2017-12-02,0.59,2017,12,2,48,-,-,4
2017-12-03,1.18,2017,12,3,48,-,-,4
2017-12-04,2.15,2017,12,4,49,2017 12 4,2017 12 10,1
2017-12-05,2.7,2017,12,5,49,-,-,1
2017-12-06,3.19,2017,12,6,49,-,-,1
2017-12-07,3.34,2017,12,7,49,-,-,1
2017-12-08,0.56,2017,12,8,49,-,-,1
2017-12-09,0.83,2017,12,9,49,-,-,1
2017-12-10,0.66,2017,12,10,49,-,-,1
2017-12-11,0.55,2017,12,11,50,2017 12 11,2017 12 17,2
2017-12-12,1.22,2017,12,12,50,-,-,2
2017-12-13,2.12,2017,12,13,50,-,-,2
2017-12-14,0.97,2017,12,14,50,-,-,2
2017-12-15,0.86,2017,12,15,50,-,-,2
2017-12-16,0.83,2017,12,16,50,-,-,2
2017-12-17,1.37,2017,12,17,50,-,-,2
2017-12-18,1.74,2017,12,18,51,2017 12 18,2017 12 24,3
2017-12-19,2.33,2017,12,19,51,-,-,3
2017-12-20,2.53,2017,12,20,51,-,-,3
2017-12-21,3.9,2017,12,21,51,-,-,3
2017-12-22,3.05,2017,12,22,51,-,-,3
2017-12-23,2.6,2017,12,23,51,-,-,3
2017-12-24,2.02,2017,12,24,51,-,-,3
2017-12-25,1.09,2017,12,25,52,2017 12 25,2017 12 31,4
2017-12-26,1.4,2017,12,26,52,-,-,4
2017-12-27,0.87,2017,12,27,52,-,-,4
2017-12-28,2.08,2017,12,28,52,-,-,4
2017-12-29,4.71,2017,12,29,52,-,-,4
2017-12-30,6.41,2017,12,30,52,-,-,4
2017-12-31,1.3,2017,12,31,52,-,-,4
2018-01-01,1.01,2018,1,1,53,2018 1 1,2018 1 7,1
2018-01-02,0.71,2018,1,2,53,-,-,1
2018-01-03,0.5,2018,1,3,53,-,-,1
2018-01-04,2.58,2018,1,4,53,-,-,1
2018-01-05,0.55,2018,1,5,53,-,-,1
2018-01-06,0.51,2018,1,6,53,-,-,1
2018-01-07,0.91,2018,1,7,53,-,-,1
2018-01-08,1.95,2018,1,8,54,2018 1 8,2018 1 14,2
2018-01-09,1.98,2018,1,9,54,-,-,2
2018-01-10,2.6,2018,1,10,54,-,-,2
2018-01-11,0.75,2018,1,11,54,-,-,2
2018-01-12,3.43,2018,1,12,54,-,-,2
2018-01-13,2.97,2018,1,13,54,-,-,2
2018-01-14,1.38,2018,1,14,54,-,-,2
2018-01-15,1.71,2018,1,15,55,2018 1 15,2018 1 21,3
2018-01-16,0.83,2018,1,16,55,-,-,3
2018-01-17,1.24,2018,1,17,55,-,-,3
2018-01-18,2.4,2018,1,18,55,-,-,3
2018-01-19,2.9,2018,1,19,55,-,-,3
2018-01-20,2.91,2018,1,20,55,-,-,3
2018-01-21,2.92,2018,1,21,55,-,-,3
2018-01-22,3.45,2018,1,22,56,2018 1 22,2018 1 28,4
2018-01-23,2.11,2018,1,23,56,-,-,4
2018-01-24,2.11,2018,1,24,56,-,-,4
2018-01-25,0.77,2018,1,25,56,-,-,4
2018-01-26,0.74,2018,1,26,56,-,-,4
2018-01-27,0.68,2018,1,27,56,-,-,4
2018-01-28,1.26,2018,1,28,56,-,-,4
2018-01-29,2.72,2018,1,29,57,2018 1 29,2018 2 4,1
2018-01-30,1.95,2018,1,30,57,-,-,1
2018-01-31,1.17,2018,1,31,57,-,-,1
2018-02-01,1.38,2018,2,1,57,-,-,1
2018-02-02,1.59,2018,2,2,57,-,-,1
2018-02-03,1.15,2018,2,3,57,-,-,1
2018-02-04,0.66,2018,2,4,57,-,-,1
2018-02-05,1.24,2018,2,5,58,2018 2 5,2018 2 11,2
2018-02-06,1.78,2018,2,6,58,-,-,2
2018-02-07,1.43,2018,2,7,58,-,-,2
2018-02-08,1.87,2018,2,8,58,-,-,2
2018-02-09,2.18,2018,2,9,58,-,-,2
2018-02-10,1.89,2018,2,10,58,-,-,2
2018-02-11,1.48,2018,2,11,58,-,-,2
2018-02-12,2.22,2018,2,12,59,2018 2 12,2018 2 18,3
2018-02-13,2.15,2018,2,13,59,-,-,3
2018-02-14,13.65,2018,2,14,59,-,-,3
2018-02-15,11.35,2018,2,15,59,-,-,3
2018-02-16,4.91,2018,2,16,59,-,-,3
2018-02-17,1.64,2018,2,17,59,-,-,3
2018-02-18,1.83,2018,2,18,59,-,-,3
2018-02-19,1.51,2018,2,19,60,2018 2 19,2018 2 25,4
2018-02-20,1.26,2018,2,20,60,-,-,4
2018-02-21,1.34,2018,2,21,60,-,-,4
2018-02-22,2.03,2018,2,22,60,-,-,4
2018-02-23,2.17,2018,2,23,60,-,-,4
2018-02-24,2.46,2018,2,24,60,-,-,4
2018-02-25,2.84,2018,2,25,60,-,-,4
2018-02-26,1.73,2018,2,26,61,2018 2 26,2018 3 4,1
2018-02-27,0.55,2018,2,27,61,-,-,1
2018-02-28,1.67,2018,2,28,61,-,-,1
2018-03-01,6.57,2018,3,1,61,-,-,1
2018-03-02,4.0,2018,3,2,61,-,-,1
2018-03-03,4.11,2018,3,3,61,-,-,1
2018-03-04,4.0,2018,3,4,61,-,-,1
2018-03-05,1.64,2018,3,5,62,2018 3 5,2018 3 11,2
2018-03-06,1.64,2018,3,6,62,-,-,2
2018-03-07,1.87,2018,3,7,62,-,-,2
2018-03-08,4.15,2018,3,8,62,-,-,2
2018-03-09,2.27,2018,3,9,62,-,-,2
2018-03-10,2.17,2018,3,10,62,-,-,2
2018-03-11,0.41,2018,3,11,62,-,-,2
2018-03-12,0.57,2018,3,12,63,2018 3 12,2018 3 18,3
2018-03-13,2.83,2018,3,13,63,-,-,3
2018-03-14,2.8,2018,3,14,63,-,-,3
2018-03-15,2.52,2018,3,15,63,-,-,3
2018-03-16,2.02,2018,3,16,63,-,-,3
2018-03-17,0.8,2018,3,17,63,-,-,3
2018-03-18,0.51,2018,3,18,63,-,-,3
2018-03-19,0.85,2018,3,19,64,2018 3 19,2018 3 25,4
2018-03-20,1.04,2018,3,20,64,-,-,4
2018-03-21,1.09,2018,3,21,64,-,-,4
2018-03-22,1.93,2018,3,22,64,-,-,4
2018-03-23,2.03,2018,3,23,64,-,-,4
2018-03-24,0.27,2018,3,24,64,-,-,4
2018-03-25,0.79,2018,3,25,64,-,-,4
2018-03-26,2.26,2018,3,26,65,2018 3 26,2018 4 1,1
2018-03-27,1.54,2018,3,27,65,-,-,1
2018-03-28,1.16,2018,3,28,65,-,-,1
2018-03-29,0.5,2018,3,29,65,-,-,1
2018-03-30,0.27,2018,3,30,65,-,-,1
2018-03-31,0.46,2018,3,31,65,-,-,1
2018-04-01,2.29,2018,4,1,65,-,-,1
2018-04-02,4.14,2018,4,2,66,2018 4 2,2018 4 8,2
2018-04-03,1.97,2018,4,3,66,-,-,2
2018-04-04,2.07,2018,4,4,66,-,-,2
2018-04-05,3.54,2018,4,5,66,-,-,2
2018-04-06,3.91,2018,4,6,66,-,-,2
2018-04-07,0.61,2018,4,7,66,-,-,2
2018-04-08,0.77,2018,4,8,66,-,-,2
2018-04-09,0.99,2018,4,9,67,2018 4 9,2018 4 15,3
2018-04-10,1.22,2018,4,10,67,-,-,3
2018-04-11,1.46,2018,4,11,67,-,-,3
2018-04-12,3.24,2018,4,12,67,-,-,3
2018-04-13,2.48,2018,4,13,67,-,-,3
2018-04-14,1.8,2018,4,14,67,-,-,3
2018-04-15,1.57,2018,4,15,67,-,-,3
2018-04-16,2.02,2018,4,16,68,2018 4 16,2018 4 22,4
